id,order_no,customer_name,total_amount,status,order_date
1235,"20240912005","白雪",98,"completed","2001-09-11"
1236,"20240912010","白雪",367.9,"completed","2001-09-11"
1237,"20240913004","白雪",218,"completed","2001-09-12"
1238,"20240914003","白雪",68.5,"completed","2001-09-13"
1239,"20240914005","白雪",168.5,"completed","2001-09-13"
1240,"20240916002","白雪",145,"completed","2001-09-15"
1241,"20240916005","白雪",249.4,"completed","2001-09-15"
1242,"20240917005","白雪",264.7,"completed","2001-09-16"
1243,"20240918005","白雪",87.9,"completed","2001-09-17"
1244,"20240920005","白雪",305.4,"completed","2001-09-19"
1245,"20240920006","白雪",402.15000000000003,"completed","2001-09-19"
1246,"20240921004","白雪",545,"completed","2001-09-20"
1247,"20240923004","白雪",321,"completed","2001-09-22"
1248,"20240924003","白雪",236.4,"completed","2001-09-23"
1249,"20240925003","白雪",253.1,"completed","2001-09-24"
1250,"20240926003","白雪",194.9,"completed","2001-09-25"
1251,"20240927002","白雪",623.7,"completed","2001-09-26"
1252,"20240929011","白雪",526.8,"completed","2001-09-28"
1253,"20240930003","白雪",338.4,"completed","2001-09-29"
1254,"20241001004","白雪",558.4000000000001,"completed","2001-09-30"
1255,"20241002001","白雪",690.8,"completed","2001-10-01"
1256,"20241003005","白雪",317.5,"completed","2001-10-02"
1257,"20241004003","白雪",293.6,"completed","2001-10-03"
1258,"20241005007","白雪",223.5,"completed","2001-10-04"
1259,"20241006003","白雪",424.6,"completed","2001-10-05"
1260,"20241007003","白雪",279.5,"completed","2001-10-06"
1261,"20241008004","白雪",54,"completed","2001-10-07"
1262,"20241010002","白雪",180.6,"completed","2001-10-09"
1263,"20241012001","白雪",770.45,"completed","2001-10-11"
1264,"20241013004","白雪",290,"completed","2001-10-12"
1265,"20241014006","白雪",134.2,"completed","2001-10-13"
1266,"20241016001","白雪",406.59999999999997,"completed","2001-10-15"
1267,"20241018003","白雪",220,"completed","2001-10-17"
1268,"20241018007","白雪",157.1,"completed","2001-10-17"
1269,"20241019004","白雪",119.4,"completed","2001-10-18"
1270,"20241020004","白雪",210,"completed","2001-10-19"
1271,"20241022002","白雪",193.5,"completed","2001-10-21"
1272,"20241023001","白雪",313,"completed","2001-10-22"
1273,"20241024004","白雪",166,"completed","2001-10-23"
1274,"20241026002","白雪",161,"completed","2001-10-25"
1275,"20241028007","白雪",333,"completed","2001-10-27"
1276,"20241030002","白雪",395.5,"completed","2001-10-29"
1277,"20241101004","白雪",420.70000000000005,"completed","2001-10-31"
1278,"20241105003","白雪",280.4,"completed","2001-11-04"
1279,"20241107004","白雪",268,"completed","2001-11-06"
1280,"20241109004","白雪",156,"completed","2001-11-08"
1281,"20241110004","白雪",410,"completed","2001-11-09"
1282,"20241113002","白雪",244,"completed","2001-11-12"
1283,"20241115005","白雪",235.05,"completed","2001-11-14"
1284,"20241121002","白雪",240,"completed","2001-11-20"
1285,"20241123003","白雪",171.5,"completed","2001-11-22"
1286,"20241127004","白雪",264.3,"completed","2001-11-26"
1287,"20241130004","白雪",105.5,"completed","2001-11-29"
1288,"20241203005","白雪",311.9,"completed","2001-12-02"
1289,"20241205003","白雪",315.5,"completed","2001-12-04"
1290,"20241211002","白雪",60,"completed","2001-12-10"
1291,"20241215001","白雪",299.4,"completed","2001-12-14"
1292,"20241223001","白雪",164,"completed","2001-12-22"
1293,"20241226002","白雪",135.5,"completed","2001-12-25"
1294,"20241230005","白雪",234,"completed","2001-12-29"
1295,"20240328003","红平",200,"completed","2001-03-27"
1296,"20240422005","红平",266,"completed","2001-04-21"
1297,"20240430002","红平",260,"completed","2001-04-29"
1298,"20240514001","红平",432,"completed","2001-05-13"
1299,"20240514002","红平",432,"completed","2001-05-13"
1300,"20240608011","红平",1304.5,"completed","2001-06-07"
1301,"20240613001","红平",219.5,"completed","2001-06-12"
1302,"20240619003","红平",390,"completed","2001-06-18"
1303,"20240713003","红平",1461,"completed","2001-07-12"
1304,"20240713004","红平",948.1,"completed","2001-07-12"
1305,"20240719002","红平",227.5,"completed","2001-07-18"
1306,"20240722003","红平",923,"completed","2001-07-21"
1307,"20240801001","红平",1184,"completed","2001-07-31"
1308,"20240831002","红平",1064.8,"completed","2001-08-30"
1309,"20240905003","红平",517,"completed","2001-09-04"
1310,"20240909001","红平",394,"completed","2001-09-08"
1311,"20240917004","红平",525,"completed","2001-09-16"
1312,"20240926001","红平",464.5,"completed","2001-09-25"
1313,"20240929001","红平",600,"completed","2001-09-28"
1314,"20241017001","红平",1000,"completed","2001-10-16"
1315,"20241017002","红平",894,"completed","2001-10-16"
1316,"20241020003","红平",332,"completed","2001-10-19"
1317,"20240309005","缪前进",274.5,"completed","2001-03-08"
1318,"20240226004","罗义",276.40000000000003,"completed","2001-02-25"
1319,"20240227001","罗义",220,"completed","2001-02-26"
1320,"20240309002","罗义",100,"completed","2001-03-08"
1321,"20240310003","罗义",272,"completed","2001-03-09"
1322,"20240313007","罗义",185,"completed","2001-03-12"
1323,"20240316001","罗义",296.5,"completed","2001-03-15"
1324,"20240402008","罗义",363.4,"completed","2001-04-01"
1325,"20240404008","罗义",100.4,"completed","2001-04-03"
1326,"20240410006","罗义",314,"completed","2001-04-09"
1327,"20240414002","罗义",202.5,"completed","2001-04-13"
1328,"20240426006","罗义",242.5,"completed","2001-04-25"
1329,"20240427001","罗义",523.5,"completed","2001-04-26"
1330,"20240505003","罗义",241,"completed","2001-05-04"
1331,"20240507006","罗义",187,"completed","2001-05-06"
1332,"20240513003","罗义",832,"completed","2001-05-12"
1333,"20240517002","罗义",158.1,"completed","2001-05-16"
1334,"20240524002","罗义",154.9,"completed","2001-05-23"
1335,"20240531010","罗义",437.8,"completed","2001-05-30"
1336,"20240608001","罗义",228.5,"completed","2001-06-07"
1337,"20240630001","罗义",1431.9,"completed","2001-06-29"
1338,"20240728004","罗义",167.5,"completed","2001-07-27"
1339,"20240730007","罗义",169,"completed","2001-07-29"
1340,"20240806007","罗义",277,"completed","2001-08-05"
1341,"20240807005","罗义",208,"completed","2001-08-06"
1342,"20240811008","罗义",403,"completed","2001-08-10"
1343,"20240823003","罗义",412,"completed","2001-08-22"
1344,"20240911003","罗义",178,"completed","2001-09-10"
1345,"20240915013","罗义",384.5,"completed","2001-09-14"
1346,"20240917003","罗义",316,"completed","2001-09-16"
1347,"20240919002","罗义",706.9,"completed","2001-09-18"
1348,"20240930008","罗义",346,"completed","2001-09-29"
1349,"20241001003","罗义",339.2,"completed","2001-09-30"
1350,"20241017003","罗义",395.5,"completed","2001-10-16"
1351,"20241021002","罗义",132.8,"completed","2001-10-20"
1352,"20241205001","罗义",697,"completed","2001-12-04"
1353,"20241216002","罗义",78,"completed","2001-12-15"
1354,"20241227003","罗义",382.5,"completed","2001-12-26"
1355,"20240409001","老李",586,"completed","2001-04-08"
1356,"20240422011","老李",265,"completed","2001-04-21"
1357,"20240317001","胡老板",246,"completed","2001-03-16"
1358,"20240414013","胡老板",436.4,"completed","2001-04-13"
1359,"20241008003","胡老板",409.9,"completed","2001-10-07"
1360,"20240902004","花开正好",208,"completed","2001-09-01"
1361,"20240920007","花开正好",185,"completed","2001-09-19"
1362,"20240406006","苏慧",380.7,"completed","2001-04-05"
1363,"20240411008","苏慧",225,"completed","2001-04-10"
1364,"20240414015","苏慧",238,"completed","2001-04-13"
1365,"20240422010","苏慧",759,"completed","2001-04-21"
1366,"20240502001","苏慧",329.5,"completed","2001-05-01"
1367,"20240523001","苏慧",210,"completed","2001-05-22"
1368,"20240531006","苏慧",424.29999999999995,"completed","2001-05-30"
1369,"20240608005","苏慧",796,"completed","2001-06-07"
1370,"20240612004","苏慧",399.90000000000003,"completed","2001-06-11"
1371,"20240619006","苏慧",431.5,"completed","2001-06-18"
1372,"20240624002","苏慧",995,"completed","2001-06-23"
1373,"20240629007","苏慧",92.8,"completed","2001-06-28"
1374,"20240718005","苏慧",520,"completed","2001-07-17"
1375,"20240730003","苏慧",520.5,"completed","2001-07-29"
1376,"20240810006","苏慧",725.3,"completed","2001-08-09"
1377,"20240825004","苏慧",861.5,"completed","2001-08-24"
1378,"20240913002","苏慧",302.70000000000005,"completed","2001-09-12"
1379,"20240915014","苏慧",375,"completed","2001-09-14"
1380,"20240916009","苏慧",386,"completed","2001-09-15"
1381,"20241023006","苏慧",384,"completed","2001-10-22"
1382,"20241110007","苏慧",230,"completed","2001-11-09"
1383,"20241115006","苏慧",218.5,"completed","2001-11-14"
1384,"20240101001","范家园渔具店",440,"completed","2000-12-31"
1385,"20240229001","范家园渔具店",1036,"completed","2001-02-28"
1386,"20240328007","范家园渔具店",149,"completed","2001-03-27"
1387,"20240403004","范家园渔具店",20,"completed","2001-04-02"
1388,"20240408007","范家园渔具店",141.5,"completed","2001-04-07"
1389,"20240414010","范家园渔具店",421,"completed","2001-04-13"
1390,"20240418005","范家园渔具店",51.5,"completed","2001-04-17"
1391,"20240422003","范家园渔具店",279.5,"completed","2001-04-21"
1392,"20240424001","范家园渔具店",167.5,"completed","2001-04-23"
1393,"20240501006","范家园渔具店",77.5,"completed","2001-04-30"
1394,"20240502007","范家园渔具店",275,"completed","2001-05-01"
1395,"20240516003","范家园渔具店",164,"completed","2001-05-15"
1396,"20240630006","范家园渔具店",314,"completed","2001-06-29"
1397,"20240731007","范家园渔具店",150,"completed","2001-07-30"
1398,"20240802006","范家园渔具店",78,"completed","2001-08-01"
1399,"20240804004","范家园渔具店",330,"completed","2001-08-03"
1400,"20240805003","范家园渔具店",167.5,"completed","2001-08-04"
1401,"20240809001","范家园渔具店",162,"completed","2001-08-08"
1402,"20240814002","范家园渔具店",76,"completed","2001-08-13"
1403,"20240815006","范家园渔具店",91.5,"completed","2001-08-14"
1404,"20240829006","范家园渔具店",170,"completed","2001-08-28"
1405,"20240903005","范家园渔具店",450,"completed","2001-09-02"
1406,"20240909006","范家园渔具店",422,"completed","2001-09-08"
1407,"20240920004","范家园渔具店",587.5,"completed","2001-09-19"
1408,"20240928002","范家园渔具店",537,"completed","2001-09-27"
1409,"20241001002","范家园渔具店",604,"completed","2001-09-30"
1410,"20241002006","范家园渔具店",1163,"completed","2001-10-01"
1411,"20241003011","范家园渔具店",373,"completed","2001-10-02"
1412,"20241012002","范家园渔具店",892,"completed","2001-10-11"
1413,"20241019003","范家园渔具店",300,"completed","2001-10-18"
1414,"20241025003","范家园渔具店",287,"completed","2001-10-24"
1415,"20241027003","范家园渔具店",156,"completed","2001-10-26"
1416,"20241105004","范家园渔具店",190,"completed","2001-11-04"
1417,"20241107006","范家园渔具店",438.5,"completed","2001-11-06"
1418,"20241129003","范家园渔具店",274.5,"completed","2001-11-28"
1419,"20241130002","范家园渔具店",174.5,"completed","2001-11-29"
1420,"20241203004","范家园渔具店",167,"completed","2001-12-02"
1421,"20241207002","范家园渔具店",495.5,"completed","2001-12-06"
1422,"20241214005","范家园渔具店",191.5,"completed","2001-12-13"
1423,"20241227002","范家园渔具店",56,"completed","2001-12-26"
1424,"20240828002","营田",786,"completed","2001-08-27"
1425,"20240311006","蔡国华",417,"completed","2001-03-10"
1426,"20240322003","蔡国华",460,"completed","2001-03-21"
1427,"20240328006","蔡国华",276,"completed","2001-03-27"
1428,"20240402001","蔡国华",276,"completed","2001-04-01"
1429,"20240411007","蔡国华",750,"completed","2001-04-10"
1430,"20240416003","蔡国华",243,"completed","2001-04-15"
1431,"20240424003","蔡国华",497,"completed","2001-04-23"
1432,"20240504002","蔡国华",724,"completed","2001-05-03"
1433,"20240511002","蔡国华",892,"completed","2001-05-10"
1434,"20240520003","蔡国华",805,"completed","2001-05-19"
1435,"20240530003","蔡国华",238,"completed","2001-05-29"
1436,"20240604002","蔡国华",610,"completed","2001-06-03"
1437,"20240621001","蔡国华",819.4,"completed","2001-06-20"
1438,"20240703005","蔡国华",1054,"completed","2001-07-02"
1439,"20240710001","蔡国华",370,"completed","2001-07-09"
1440,"20240715004","蔡国华",1475,"completed","2001-07-14"
1441,"20240729004","蔡国华",862,"completed","2001-07-28"
1442,"20240807002","蔡国华",908,"completed","2001-08-06"
1443,"20240812004","蔡国华",539,"completed","2001-08-11"
1444,"20240907002","蔡国华",959,"completed","2001-09-06"
1445,"20240911007","蔡国华",338,"completed","2001-09-10"
1446,"20240915010","蔡国华",600,"completed","2001-09-14"
1447,"20240920011","蔡国华",378,"completed","2001-09-19"
1448,"20240927009","蔡国华",528,"completed","2001-09-26"
1449,"20240929006","蔡国华",933,"completed","2001-09-28"
1450,"20241003007","蔡国华",932,"completed","2001-10-02"
1451,"20241011001","蔡国华",315.5,"completed","2001-10-10"
1452,"20241016005","蔡国华",224,"completed","2001-10-15"
1453,"20241102004","蔡国华",934.5,"completed","2001-11-01"
1454,"20241108003","蔡国华",572,"completed","2001-11-07"
1455,"20241130003","蔡国华",278,"completed","2001-11-29"
1456,"20241224004","蔡国华",312.5,"completed","2001-12-23"
1457,"20240515003","赵1370346141",886,"completed","2001-05-14"
1458,"20240304001","赵老板",2518.5,"completed","2001-03-03"
1459,"20240319004","赵老板",118,"completed","2001-03-18"
1460,"20240327006","赵老板",960,"completed","2001-03-26"
1461,"20240403009","赵老板",1249,"completed","2001-04-02"
1462,"20240409002","赵老板",1086,"completed","2001-04-08"
1463,"20240415003","赵老板",1300,"completed","2001-04-14"
1464,"20240428010","赵老板",1208,"completed","2001-04-27"
1465,"20240507004","赵老板",1189.5,"completed","2001-05-06"
1466,"20240517008","赵老板",1279.4,"completed","2001-05-16"
1467,"20240524001","赵老板",1098,"completed","2001-05-23"
1468,"20240602003","赵老板",650,"completed","2001-06-01"
1469,"20240615001","赵老板",2238.4,"completed","2001-06-14"
1470,"20240624003","赵老板",990,"completed","2001-06-23"
1471,"20240711007","赵老板",2514.5,"completed","2001-07-10"
1472,"20240712002","赵老板",3069.5,"completed","2001-07-11"
1473,"20240719004","赵老板",1105,"completed","2001-07-18"
1474,"20240802011","赵老板",2114,"completed","2001-08-01"
1475,"20240826002","赵老板",4186,"completed","2001-08-25"
1476,"20240831003","赵老板",928.8,"completed","2001-08-30"
1477,"20240903004","赵老板",767,"completed","2001-09-02"
1478,"20240907001","赵老板",630,"completed","2001-09-06"
1479,"20240908007","赵老板",1439.5,"completed","2001-09-07"
1480,"20240910005","赵老板",442,"completed","2001-09-09"
1481,"20240913009","赵老板",1117,"completed","2001-09-12"
1482,"20240915008","赵老板",510,"completed","2001-09-14"
1483,"20240920001","赵老板",1825,"completed","2001-09-19"
1484,"20240920009","赵老板",486,"completed","2001-09-19"
